tweet_created,username,user_follower_count,tweet_text,tweet_retweet_count,source
2022-10-09,max,373,rt leviwithnos i think our love language stems from how our parents loved us i usually do a lot of acts of service to my exes cleaning,616,leviwithnos
2022-10-09,6767,67,rt shierushiemu i love reading about hanakotoba flower language so i tried to make a compilation of the flower s meanings in eth,82,other
2022-10-09,lalaugg,54,rt kansaita mi love language es literalmente esto https t co idt5baijtg,164,kansaita
2022-10-09,maribel amanda,126,my love language is gift giving if i ever brought you something that wasn t food like an actual gift just know i care about you,0,original tweet
2022-10-09,bemy philo,68,rt noheartinhim my love language is talking shit,1173,noheartinhim
2022-10-09,lorri cook,1998,rt mikejmele when someone outside a personal relationship shows you an expression of love verbally i e god bless merry christmas et,28,other
2022-10-09,c allen author,2712,rt relmjayne to prove his love to his futa witch a young man agrees to be gender swapped futanari lprtg ssrtg so my girlfriend is,1,other
2022-10-09,ericaevans eth,4926,my love language is sleeping https t co zt473a6q,0,original tweet
2022-10-09,liz rodr guez,867,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10398,jacquiedzc
2022-10-09,tgh,12,yo te tiro un te amo de la nada ese es mi love language,0,original tweet
2022-10-09,peaock,91,rt peneloperuzy love has no language https t co qeyvro2pgn,27,other
2022-10-09,erika,612,rt miamiumiw doil love language say saranghae and kiss injoo save injoo s life more than once save her in court secured her money,124,other
2022-10-09,selena,1936,if you ever say to me your love language is eating wings or something i hope you know i want you to shut up,0,original tweet
2022-10-09,fer mendoza,313,rt kansaita mi love language es literalmente esto https t co idt5baijtg,164,kansaita
2022-10-09,julz,1305,rt noheartinhim my love language is talking shit,1173,noheartinhim
2022-10-09,danny,62,rt noheartinhim my love language is talking shit,1173,noheartinhim
2022-10-09,sonia falcon,467,rt noheartinhim my love language is talking shit,1173,noheartinhim
2022-10-09,diff person,14,rt percyelii of course i remembered is a love language,3412,percyelii
2022-10-09,sharon,642,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3074,t0nit0ne
2022-10-09,pcd era,774,rt kickitjy jinyoung i love you in sign language jaebeom https t co qgpshz4k,61,other
2022-10-09,forever and always,818,rt kansaita mi love language es literalmente esto https t co idt5baijtg,164,kansaita
2022-10-09,elizabethmonto,21,rt cloudninethings someone remembering your coffee order is a love language,9,other
2022-10-09,ella azigbo,893,rt samuelotigba working to afford your love language gt gt gt entitlement,49,samuelotigba
2022-10-09,kk,308,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3074,t0nit0ne
2022-10-09,buxzino,97,rt thenighthustler urdu is such a beautiful language imagine someone saying mujhe apse be inteha mohabbat hai instead of i love u,93,other
2022-10-09,tasia,1802,rt noheartinhim my love language is talking shit,1173,noheartinhim
2022-10-09,quentasiamonae,14,rt noheartinhim my love language is talking shit,1173,noheartinhim
2022-10-09,x adri3nne,16,rt noheartinhim my love language is talking shit,1173,noheartinhim
2022-10-09,misstrysh,55,rt noheartinhim my love language is talking shit,1173,noheartinhim
2022-10-09,sheezy,242,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3074,t0nit0ne
2022-10-09,ximenixx,123,love language https t co x2odnm8erv,0,original tweet
2022-10-09,michael,58,rt 2yeji my love language is physical touch and being fucked till i cry,2107,other
2022-10-09,ana montana,930,rt noheartinhim my love language is talking shit,1173,noheartinhim
2022-10-09,coon doggie,5820,rt mikejmele when someone outside a personal relationship shows you an expression of love verbally i e god bless merry christmas et,28,other
2022-10-09,julieta,3,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10398,jacquiedzc
2022-10-09,ant,4388,rt noheartinhim my love language is talking shit,1173,noheartinhim
2022-10-09,eddy,104,my heart wants to sing in the hopes to speak your love language,0,original tweet
2022-10-09,paballo pabie,4398,rt gogontaba the sixth love language is inclusion include me in your day include me in your plans and in your schedule include me in,22946,other
2022-10-09,leighanne,2,rt noheartinhim my love language is talking shit,1173,noheartinhim
2022-10-09,rose,42,rt noheartinhim my love language is talking shit,1173,noheartinhim
2022-10-09,knd,894,rt kansaita mi love language es literalmente esto https t co idt5baijtg,164,kansaita
2022-10-09,lisbetsimbolon,58,rt inibeneranuna love language satu sendok berdua https t co vy5baedqsl,61,other
2022-10-09,joana,1689,rt revelbubs oh it s their love language https t co keoddfcccb,48,other
2022-10-09,vincent blessing,697,ciockinthesky it s micky secret language for i love annie,0,original tweet
2022-10-09,bourgeois zombie,91,i zzzzzz speaking the language of love mike myers fat bastard accent,0,original tweet
2022-10-09,gorgeous ass mesha shared with takesumn polka,1946,rt noheartinhim my love language is talking shit,1173,noheartinhim
2022-10-09,ty lamy,4009,rt ewoma physical touch is definitely my love language like yesss be all over meeee,3,other
2022-10-09,bk my heroes,167,rt seulrenethebae flowers are really seulrene s love language https t co 9hnmrpsc,727,seulrenethebae
2022-10-09,mar a,18,rt kansaita mi love language es literalmente esto https t co idt5baijtg,164,kansaita
2022-10-09,nesme,250,rt whotfckisfrank mi love language es estar chingue y chingue,2592,whotfckisfrank
2022-10-09,alexis,1962,rt noheartinhim my love language is talking shit,1173,noheartinhim
2022-10-09,ria,340,probably my love language also https t co pfvyqqegzn,0,original tweet
2022-10-09,kyriediaries,81,rt in ahso he was there for her since the day he met her protecting her from all evil deeds her tears her fears screaming her regrets,10,other
2022-10-09,adi,8,rt miamiumiw doil love language say saranghae and kiss injoo save injoo s life more than once save her in court secured her money,124,other
2022-10-09,mjm,98353,rt mikejmele when someone outside a personal relationship shows you an expression of love verbally i e god bless merry christmas et,28,other
2022-10-09,juanjo re pelotudo,592,rt kansaita mi love language es literalmente esto https t co idt5baijtg,164,kansaita
2022-10-09,bea,161,mi love language es ense ar sin contexto fotos de mi galer a y explicar su situaci n,0,original tweet
2022-10-09,rebecca,328,rt in ahso he was there for her since the day he met her protecting her from all evil deeds her tears her fears screaming her regrets,10,other
2022-10-09,lozano,447,rt whotfckisfrank mi love language es estar chingue y chingue,2592,whotfckisfrank
2022-10-09,denryu patreon,592,artofgerald your shape language and visual storytelling is so incredibly strong i love every single thing you crea https t co r0wsgxnukn,0,original tweet
2022-10-09,mariah,1184,rt madiiii my love language is definitely physical touch and quality time as long as i m under you i m literally fine,26,other
2022-10-09,perrosandiaa,31,mi love language es tocarte te quiero te voy acariciar te arreglo la camisa te quiero te toco el pelo te quie https t co rkdakpi7w7,0,original tweet
2022-10-09,miaasinmine,242,smoking and listening to good ass music is my love language,0,original tweet
2022-10-09,dee chalmers,299,rt toppsta win 5 new that s not my books babies amp toddlers love touching the textured touchy feely patches amp looking for the famil,236,other
2022-10-09,leith,714,rt noheartinhim my love language is talking shit,1173,noheartinhim
2022-10-09,paula,12,rt valengzz09 mi love language es hacer chistes s per elaborados,1,other
2022-10-09,sandra mc,149,rt whotfckisfrank mi love language es estar chingue y chingue,2592,whotfckisfrank
2022-10-09,hottboii kp,59,rt noheartinhim my love language is talking shit,1173,noheartinhim
2022-10-09,shrekette,1129,rt peneloperuzy love has no language https t co qeyvro2pgn,27,other
2022-10-09,lulu,13,rt kansaita mi love language es literalmente esto https t co idt5baijtg,164,kansaita
2022-10-09,jorge avnc avenda o c,56,rt sumerianhittite language sumerian love you https t co nmgrjv5s2m,164,other
2022-10-09,javier rangel,69,rt sumerianhittite language sumerian love you https t co nmgrjv5s2m,164,other
2022-10-09,s a r a h,367,rt noheartinhim my love language is talking shit,1173,noheartinhim
2022-10-09,ily,16,shyjjmn the little things his worry about us the way he cares for the people he loves the actions as his person https t co ezvl222h0v,1,original tweet
2022-10-09,cariana pe a,324,rt noheartinhim my love language is talking shit,1173,noheartinhim
2022-10-09,pressure,660,rt noheartinhim my love language is talking shit,1173,noheartinhim
2022-10-09,deaf ld from london noaudism nodisablism noracism,4570,rt ebonyrgooden hearing people i love the deaf community also learn wrong sign language from hearing people,31,other
2022-10-09,moll x,252,rt noheartinhim my love language is talking shit,1173,noheartinhim
2022-10-09,irene,30,rt ttaorixx my love language es darte solo a t el abrazo bueno cuando me despido de todos en la quedada,1,other
2022-10-09,arthur j rutledge,1850,how to eat an elephant the universal language of love with america s supermom summer decoste d marie and el https t co hsj8n84ymg,0,original tweet
2022-10-09,aleksa,232,mi love language es abrazar los brazos de la gente,0,original tweet
2022-10-09,dr swag,328,smoking together is my love language fr,0,original tweet
2022-10-09,cream cheese on my bagle,483,i love sharing music with people from other cultures it s amazing how music is a universal language,0,original tweet
2022-10-09,sam,12,rt miamiumiw doil love language say saranghae and kiss injoo save injoo s life more than once save her in court secured her money,124,other
2022-10-09,melek oma,2,my love language https t co bzimf0jl8w,0,original tweet
2022-10-09,emilia missing,672,rt yshwnfeed when their love language is act of service gt gt gt yoshi sojunghwan treasuremembers https t co rxdsicbol7,467,other
2022-10-09,littlewomen,1189,rt oblxviete ni cowok love language nya agak lain yah littlewomene https t co tw0f4kavjg,183,other
2022-10-09,ancient egypt fan,32,rt sumerianhittite language sumerian love you https t co nmgrjv5s2m,164,other
2022-10-09,lo,27,rt inumakiverse the reason toge s love language is act of service as a cursed speech user himself he knows words that would come out fro,30,other
2022-10-09,abdul wahid,161,rt thenighthustler urdu is such a beautiful language imagine someone saying mujhe apse be inteha mohabbat hai instead of i love u,93,other
2022-10-09,legally binding babycakes,116,rt gabrielroth what s your love language mine is english the same as my normal language,19,other
2022-10-09,tome,78,rt noheartinhim my love language is talking shit,1173,noheartinhim
2022-10-09,obianuju,1124,physical touch is definitely my love language like yesss be all over meeee,3,original tweet
2022-10-09,lesbian chococat,474,acts of violence is my love language,0,original tweet
2022-10-09,spokane carnival of souls sammi rose,1217,rt gabrielroth what s your love language mine is english the same as my normal language,19,other
2022-10-09,salsi,52,mi love language https t co v5ydebywep,0,original tweet
2022-10-09,morgan blake,1502,rt noheartinhim my love language is talking shit,1173,noheartinhim
2022-10-09,nj,60,rt noheartinhim my love language is talking shit,1173,noheartinhim
2022-10-09,z a r i a,1321,rt noheartinhim my love language is talking shit,1173,noheartinhim
2022-10-09,kenzie,1091,sandikt i need to save up money finish my8 month service and then if it works out and is right for me i d lov https t co dqr4av8tal,0,original tweet
2022-10-09,tiara d,31,rt noheartinhim my love language is talking shit,1173,noheartinhim
2022-10-09,pamsmiffed,715,rt bitzydimbo my love language is ig pay atin lay,4,other
2022-10-09,eden,16,rt kansaita mi love language es literalmente esto https t co idt5baijtg,164,kansaita
